rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,699013,Esmerlyn Valdez,PIT,WSH,2026-07-03T22:45:00Z,Scheduled,2,Foster Griffin,656492,L,69.6,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",88.5,45.0,28.2,95.5,78.0,100.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,24,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 16.0 HR allowed",EV profile; pitcher fly-ball pressure modest,30.3,57.6,92.3,104.2695,0.628,0.371,0.403,75.2,52.1,21.2,42.4,6.0,0.415,10.4,37.4,87.7,0.406,0.168,26.7,,,Nationals Park,
165,691458,Blaze Jordan,STL,CHC,2026-07-03T20:05:00Z,Scheduled,7,David Peterson,656849,L,38.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.3,35.8,29.8,59.8,78.0,0.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,19,0,"Last 7 games: 2/19, 0 HR","platoon edge; pitcher baseline 6.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.8,43.1,88.1,100.0063,0.351,0.132,0.273,73.0,36.5,43.1,25.5,1.0,0.148,6.61,42.29,89.97,0.4105,0.1405,18.45,,,Wrigley Field,
166,670623,Isaac Paredes,HOU,TB,2026-07-04T00:15:00Z,Scheduled,3,Nick Martinez,607259,R,38.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",20.3,34.3,27.6,92.1,50.0,40.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.16,31.01,87.05,97.0968,0.3667,0.132,0.3158,68.02,6.91,52.63,31.78,13.7,0.1774,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
167,642086,Dominic Smith,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,6,Christian Scott,681035,R,38.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.1,28.0,30.9,71.7,80.0,19.5,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,0,"Last 7 games: 4/16, 0 HR","platoon edge; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.09,36.13,87.84,98.4734,0.4197,0.1513,0.3228,68.4,4.94,34.41,29.45,5.7,0.1351,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
168,669364,Xavier Edwards,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,4,Jack Perkins,678022,R,37.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",11.5,32.7,30.9,90.4,75.0,42.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,0,Contact streak: 10/25 over last 7 games,"switch hitter; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.53,29.26,86.87,96.5861,0.374,0.1054,0.3188,67.95,2.4,30.62,21.0,5.1,0.1113,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
169,805367,Chase Meidroth,CWS,CLE,2026-07-03T23:10:00Z,Scheduled,7,Gavin Williams,668909,R,37.6,Longshot,Watch List,Projected Lineup,11.9,58.8,27.6,59.8,50.0,50.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 11.2% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.56,34.77,87.85,97.3964,0.3253,0.0898,0.2902,67.05,1.32,37.56,19.56,5.7,0.095,11.24,47.03,90.96,0.4281,0.188,24.11,,,Progressive Field,
170,671976,Tristan Peters,CWS,CLE,2026-07-03T23:10:00Z,Scheduled,8,Gavin Williams,668909,R,37.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",9.8,58.8,27.6,47.9,80.0,43.2,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","platoon edge; pitcher baseline 11.2% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.08,32.58,86.73,97.7631,0.3145,0.0903,0.2579,69.28,4.76,41.56,17.01,2.8,0.105,11.24,47.03,90.96,0.4281,0.188,24.11,,,Progressive Field,
171,689414,Liam Hicks,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,1,Jack Perkins,678022,R,37.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",10.4,33.3,30.9,88.7,80.0,30.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,0,Contact streak: 10/31 over last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.02,29.38,85.16,96.5945,0.3542,0.1081,0.3129,67.96,2.95,41.12,24.08,10.9,0.1599,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
172,678662,Ezequiel Tovar,COL,SF,2026-07-04T00:10:00Z,Scheduled,9,,,,36.9,Longshot,Watch List,Projected Lineup,30.1,41.2,38.7,40.2,60.0,4.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,0,"Last 7 games: 3/20, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.62,35.47,88.14,99.0664,0.3864,0.1555,0.2875,71.81,19.52,38.66,31.32,6.9,0.1281,,,,,,,,,Coors Field,
173,663853,Romy Gonzalez,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,4,Reid Detmers,672282,L,36.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",14.2,31.7,28.2,90.4,78.0,9.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,3,2,11,0,"Last 3 games: 2/11, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.78,34.69,86.3,99.0948,0.3624,0.0899,0.281,72.2,22.16,18.29,15.14,2.7,0.0534,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
174,647304,Josh Naylor,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,5,Dylan Cease,656302,R,36.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.4,19.4,25.4,81.9,80.0,15.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.65,38.89,88.15,99.3254,0.4185,0.1436,0.3301,70.44,10.76,42.34,23.83,11.6,0.1278,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
175,807799,Masataka Yoshida,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,5,Reid Detmers,672282,L,36.5,Longshot,Watch List,Projected Lineup,20.4,31.7,28.2,81.9,50.0,39.8,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,1,"Last 7 games: 5/19, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.45,40.22,89.08,99.4741,0.3595,0.1031,0.3098,71.34,16.15,43.57,22.02,2.6,0.1066,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
176,672724,Oswald Peraza,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,5,Jake Bennett,687562,L,36.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.1,21.5,28.2,81.9,78.0,0.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,0,"Last 7 games: 2/21, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.82,37.96,87.31,100.113,0.3606,0.1302,0.2816,72.69,27.06,36.83,20.24,6.4,0.1315,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
177,641487,J.P. Crawford,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,1,Dylan Cease,656302,R,36.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",24.7,19.4,25.4,88.7,80.0,4.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,33,0,"Last 7 games: 5/33, 0 HR","platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.65,35.82,87.76,98.2872,0.3853,0.1347,0.3311,71.38,19.58,34.79,22.4,10.6,0.1302,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
178,668952,Ryan Kreidler,MIN,NYY,2026-07-03T23:05:00Z,Scheduled,9,Gerrit Cole,543037,R,36.4,Longshot,Watch List,Projected Lineup,29.9,36.5,38.2,40.2,50.0,39.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","same-side matchup; pitcher baseline 7.5% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.16,31.33,88.2,98.609,0.381,0.1574,0.3018,73.45,36.15,41.83,29.98,3.5,0.1477,7.5,37.7,89.9,0.369,0.131,33.6,,,Yankee Stadium,
179,699625,Jimmy Crooks,STL,CHC,2026-07-03T20:05:00Z,Scheduled,8,David Peterson,656849,L,36.1,Longshot,Watch List,Projected Lineup,35.0,35.8,29.8,47.9,50.0,5.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,0,"Last 7 games: 3/19, 0 HR","same-side matchup; pitcher baseline 6.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.26,45.81,90.23,100.166,0.3687,0.1543,0.2832,71.41,19.37,34.55,34.72,1.0,0.0991,6.61,42.29,89.97,0.4105,0.1405,18.45,,,Wrigley Field,
180,676439,Hunter Feduccia,TB,HOU,2026-07-04T00:15:00Z,Scheduled,9,Spencer Arrighetti,681293,R,35.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",29.6,35.7,27.6,40.2,80.0,12.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,0,"Last 7 games: 4/20, 0 HR","platoon edge; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.76,35.95,89.7,98.5594,0.3454,0.1297,0.2974,70.36,9.06,28.39,29.06,0.7,0.0654,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
181,691026,Masyn Winn,STL,CHC,2026-07-03T20:05:00Z,Scheduled,6,David Peterson,656849,L,35.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",12.9,35.8,29.8,71.7,78.0,25.8,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,0,"Last 7 games: 7/24, 0 HR","platoon edge; pitcher baseline 6.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.68,33.06,87.67,98.2909,0.3337,0.0818,0.2972,70.75,12.4,32.18,19.29,4.8,0.0939,6.61,42.29,89.97,0.4105,0.1405,18.45,,,Wrigley Field,
182,606992,Eric Haase,SF,COL,2026-07-04T00:10:00Z,Scheduled,9,Ryan Feltner,663372,R,35.7,Longshot,Watch List,"Projected Lineup, Strong Barrel",30.5,40.5,38.7,40.2,50.0,0.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,19,0,"Last 7 games: 1/19, 0 HR","same-side matchup; pitcher baseline 7.6% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.92,26.98,84.89,96.5647,0.3694,0.1718,0.2744,71.44,13.95,34.56,23.04,3.4,0.1973,7.6,39.34,88.67,0.4351,0.1814,26.92,,,Coors Field,
183,678011,Anthony Seigler,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,7,Reid Detmers,672282,L,35.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.4,30.9,28.2,59.8,75.0,50.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"switch hitter; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.63,42.12,89.65,98.0479,0.3537,0.1027,0.3079,67.46,0.84,30.57,18.56,0.7,0.1322,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
184,573262,Mike Yastrzemski,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,8,Christian Scott,681035,R,35.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.0,28.0,30.9,47.9,80.0,0.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,16,0,"Last 7 games: 2/16, 0 HR","platoon edge; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.84,43.02,90.45,99.6253,0.3539,0.1267,0.3024,71.13,8.02,43.1,30.42,7.9,0.1294,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
185,681351,Logan O'Hoppe,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,8,Jake Bennett,687562,L,35.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",36.3,21.5,28.2,47.9,78.0,2.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.13,40.11,87.82,99.71,0.3641,0.1571,0.28,72.14,24.25,44.52,30.4,8.5,0.123,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
186,630105,Jake Cronenworth,SD,LAD,2026-07-04T02:10:00Z,Scheduled,2,Shohei Ohtani,660271,R,35.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",17.9,11.3,27.6,95.5,80.0,36.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,1,"Last 7 games: 5/21, 1 HR","platoon edge; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.29,33.05,87.59,97.891,0.332,0.1098,0.305,71.74,19.84,32.87,20.97,4.0,0.0729,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
187,608348,Carson Kelly,CHC,STL,2026-07-03T20:05:00Z,Scheduled,7,Andre Pallante,669467,R,35.0,Longshot,Watch List,Projected Lineup,29.4,28.7,29.8,59.8,50.0,21.5,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,0,"Last 7 games: 5/19, 0 HR","same-side matchup; pitcher baseline 6.1% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.22,38.62,88.52,99.1998,0.3935,0.1491,0.3231,70.96,8.68,40.27,25.43,7.9,0.1321,6.11,36.75,88.01,0.3859,0.1398,18.17,,,Wrigley Field,
188,514888,Jose Altuve,HOU,TB,2026-07-04T00:15:00Z,Scheduled,1,Nick Martinez,607259,R,34.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",15.8,34.3,27.6,88.7,50.0,4.2,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","same-side matchup; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.27,31.25,85.31,97.0602,0.3567,0.1225,0.2937,68.93,8.55,45.43,21.11,13.4,0.1546,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
189,673237,Yainer Diaz,HOU,TB,2026-07-04T00:15:00Z,Scheduled,7,Nick Martinez,607259,R,34.6,Longshot,Watch List,Projected Lineup,22.7,34.3,27.6,59.8,50.0,37.8,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.82,34.01,88.22,98.9858,0.3796,0.127,0.2889,72.41,20.26,35.93,18.82,8.1,0.1274,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
190,657136,Connor Wong,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,8,Reid Detmers,672282,L,34.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.2,31.7,28.2,47.9,78.0,58.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,18,1,Contact streak: 7/18 over last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.64,36.95,86.55,99.1627,0.3468,0.1069,0.3038,72.23,22.15,39.05,22.86,0.7,0.0935,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
191,660688,Keibert Ruiz,WSH,PIT,2026-07-03T22:45:00Z,Scheduled,8,Mitch Keller,656605,R,34.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.7,37.6,28.2,47.9,75.0,29.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,0,"Last 7 games: 7/22, 0 HR","switch hitter; pitcher baseline 6.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.23,37.06,88.44,98.0128,0.3587,0.1136,0.28,67.15,0.58,57.62,26.77,4.8,0.1543,6.75,42.19,89.26,0.4279,0.1521,24.05,,,Nationals Park,
192,702332,Caleb Durbin,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,6,Reid Detmers,672282,L,34.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",6.3,31.7,28.2,71.7,78.0,68.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.16,28.79,84.85,96.2647,0.334,0.093,0.2875,68.6,4.7,42.56,17.86,8.2,0.1499,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
193,595978,Austin Hedges,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,9,Anthony Kay,641743,L,34.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",13.9,42.9,27.6,40.2,78.0,50.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,15,1,Contact streak: 5/15 over last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.59,31.57,87.01,97.8531,0.3253,0.1,0.2784,70.03,11.1,51.94,22.54,2.9,0.1139,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
194,694388,Joey Loperfido,HOU,TB,2026-07-04T00:15:00Z,Scheduled,8,Nick Martinez,607259,R,34.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",24.0,34.3,27.6,47.9,80.0,0.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,18,0,"Last 7 games: 2/18, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.47,36.05,88.49,98.6142,0.358,0.1165,0.3027,71.86,21.21,29.47,24.2,1.9,0.132,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
195,805300,Jakob Marsee,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,7,Jack Perkins,678022,R,34.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.0,33.3,30.9,59.8,80.0,0.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,29,0,"Last 7 games: 2/29, 0 HR","platoon edge; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.67,36.15,87.29,98.4929,0.3433,0.1106,0.3092,70.43,6.21,40.88,23.26,4.3,0.1244,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
196,686217,Sal Frelick,MIL,AZ,2026-07-04T01:45:00Z,Scheduled,7,Jose Cabrera,703615,R,34.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",5.8,42.5,28.2,59.8,80.0,45.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,20,0,Contact streak: 9/20 over last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.54,27.33,85.85,96.4935,0.3369,0.0812,0.2962,68.34,3.79,39.88,19.36,5.7,0.0988,9.7,38.7,88.8,0.414,0.173,25.8,,,Chase Field,
197,702284,Cole Young,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,8,Dylan Cease,656302,R,34.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",25.7,19.4,25.4,47.9,80.0,64.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.46,36.21,88.02,98.839,0.4075,0.1422,0.3264,71.68,22.65,43.45,26.59,7.5,0.1199,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
198,696285,Jacob Young,WSH,PIT,2026-07-03T22:45:00Z,Scheduled,7,Mitch Keller,656605,R,33.7,Longshot,Watch List,Projected Lineup,19.8,39.0,28.2,59.8,50.0,15.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,0,"Last 7 games: 4/18, 0 HR","same-side matchup; pitcher baseline 6.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.05,35.53,88.51,98.5994,0.3668,0.1111,0.2984,69.07,2.44,33.74,23.23,6.2,0.1225,6.75,42.19,89.26,0.4279,0.1521,24.05,,,Nationals Park,
